"BehaviorSpace results (NetLogo 6.2.0)"
"abm_household_individual_levels.nlogo"
"gini_phase_diagram"
"04/06/2021 23:19:22:420 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","change_inequality","homogeneity_mode","deforestation_per_step_worker_ha","scaling_param_migration","inequality_distribution_mode","internal_validation_mode","mig_coeff_sna_input","mig_coeff_age_input","desired_gini_level","export_sim_csv_files","remittances_usage_scaling_param","probability_remittances_agriculture_invest","time_frame","[step]","((sum [agriculture_land] of households) - t_0_land_amount ) / t_0_land_amount","gini-index-reserve","gini-index-reserve-relative","global_abandoned_land","count individuals with [member_migrated = TRUE] / count individuals","sum [workers] of households","global_deforested_land","global_household_index"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.039242172346910506","31.345686829972756","9.924945220999573","32.10000000000003","0.25549278091650973","735","66.09000000000033","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014269880853421754","30.162124937394672","5.976708073304273","9.779999999999998","0.21782799748901444","738","22.13999999999996","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","0","3.9376156041014143E-16","34.12592361688371","4.9976543947640515","0","0.20464532328939108","707","0","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.03965779994458235","31.317553386414318","9.620900544622081","31.919999999999984","0.25109855618330196","730","66.27000000000028","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.051156830146855556","32.09308379188761","11.906004277774684","44.13000000000018","0.2630257376020088","755","88.44000000000081","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.026704073150457315","30.74280605876597","7.359314150461804","20.699999999999985","0.23728813559322035","736","43.83000000000004","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.061651426988085456","32.367588846839745","12.3445173178791","57.12000000000034","0.28688010043942247","741","110.52000000000139","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.039207536713770905","31.321968182020143","9.564490774140083","32.280000000000015","0.2529817953546767","745","66.24000000000038","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05053338875034633","31.963227940610764","11.677552023553778","44.5200000000002","0.2724419334588826","740","88.29000000000089","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.028228041008590214","30.743860949237014","7.20376996075319","20.06999999999999","0.2278719397363465","746","44.52000000000007","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","1","0.014512330285397938","30.195179406643625","5.738951138472914","9.749999999999986","0.21594475831763968","744","22.319999999999983","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05174563591022436","31.947583920612878","11.092706469504996","44.19000000000014","0.26804770872567485","758","89.01000000000079","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06237877528401335","32.75615905410832","13.840605277784267","56.97000000000034","0.27620841180163214","752","111.00000000000135","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.03910362981435327","31.33396664555621","9.546699607508732","31.95000000000001","0.2504708097928437","733","65.82000000000029","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07211138819617655","32.92506084297126","13.866296493819425","70.68000000000062","0.2994350282485876","754","133.140000000002","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05108755888057673","31.89226831866955","11.29191125238336","44.460000000000186","0.2674199623352166","749","88.71000000000096","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06082017179274162","32.598254320665134","13.107956869972062","57.69000000000037","0.28688010043942247","736","110.37000000000145","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.04190911609864184","31.383330009086208","10.23104967238856","31.02000000000002","0.24168236032642812","760","67.32000000000032","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06341784427819334","32.572593340498706","12.702905035379315","56.6700000000003","0.2768361581920904","753","111.60000000000134","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","2","0.02826267664172956","30.74878738884395","6.813644933842221","20.159999999999975","0.23038292529817953","744","44.640000000000065","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07384316985314418","33.43371822990577","15.56651944201975","70.2900000000006","0.2919020715630885","775","134.250000000002","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05136464394569186","31.944468236973584","11.704088497175412","43.89000000000019","0.2642812303829253","752","88.3800000000009","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08239817123857066","33.497658741586925","15.711261501911423","84.63000000000102","0.31198995605775265","762","156.00000000000284","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06241341091715163","32.508454500010814","12.422209725311347","57.30000000000037","0.27746390458254866","755","111.36000000000156","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07131476863397074","33.211276712683016","14.71154471776127","71.25000000000061","0.30069052102950405","755","133.02000000000206","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07550568024383508","33.1967130404912","13.47366025912725","69.48000000000057","0.2837413684871312","776","134.880000000002","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","3","0.04128567470213328","31.309284637218354","9.056267171101956","31.26","0.2448210922787194","746","67.02000000000035","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05444721529509609","32.02776682871275","11.93093881062766","43.110000000000134","0.26051475204017577","765","90.27000000000089","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08423385979495737","34.076710111593826","16.734958094098577","84.15000000000101","0.30382925298179536","762","157.11000000000286","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06244804655029136","32.571246943765196","13.884249845207968","56.61000000000038","0.2768361581920904","744","110.70000000000151","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09174979218620134","34.009295390374625","18.188966535991312","99.00000000000145","0.3308223477715003","749","178.4700000000037","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07328899972291468","33.17539047373172","14.268328011913091","70.89000000000065","0.2950408035153798","767","134.37000000000225","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08108201717927445","33.83228142120269","16.471963480330636","85.350000000001","0.3145009416195857","752","155.5800000000029","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09465918536990911","34.656615514422796","19.177137213753202","98.10000000000146","0.3220338983050847","766","180.09000000000373","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08669298974785236","33.80344223107565","15.135529971955762","82.92000000000094","0.3032015065913371","771","158.0100000000029","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.0658769742310894","32.693518337990895","14.325369421348928","55.890000000000285","0.2768361581920904","756","112.95000000000147","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","4","0.05403158769742319","31.89747634069394","10.794716320746948","43.11000000000016","0.25925925925925924","763","89.91000000000093","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07342754225547271","33.13568017552912","15.720470851353113","69.66000000000066","0.2937853107344633","752","133.26000000000215","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","9","0.10110141313383242","34.54151594266719","19.63385217739674","114.03000000000189","0.3427495291902072","771","201.60000000000457","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08329869770019353","33.84805661242014","16.65327889406253","85.17000000000102","0.3107344632768362","765","157.32000000000312","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09105707952341369","34.35799921695605","18.55814155699259","99.51000000000143","0.3295668549905838","760","178.38000000000378","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","9","0.10449570518149139","35.25728830213132","19.835733846112724","112.71000000000191","0.33835530445699935","771","203.2200000000046","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","5","0.06573843169853177","32.51039974000642","12.15017408273829","55.83000000000035","0.2724419334588826","762","112.77000000000153","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09801884178442818","34.3269089226757","16.36048183202461","96.45000000000134","0.3170119271814187","778","181.35000000000377","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08378359656414511","33.78621115762781","16.93266629284544","83.85000000000103","0.30947897049591966","772","156.42000000000303","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07706428373510707","33.38717561179532","15.835427072576039","69.33000000000054","0.290646578782172","771","136.0800000000021","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","10","0.1093793294541427","35.08163180351745","21.224673612055764","129.7800000000023","0.3578154425612053","764","224.52000000000544","1000"
"28","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09341230257689107","34.416062170694836","17.814477706987272","99.30000000000142","0.32328939108600124","763","180.210000000004","1000"
"29","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","9","0.10103214186755358","34.92135644405294","20.387640696152413","114.18000000000187","0.33772755806654114","777","201.69000000000463","1000"
"26","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","10","0.11332779163203115","35.910983905757405","20.903641903045504","128.2800000000024","0.3534212178279975","774","226.44000000000548","1000"
"32","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","6","0.07689110556940984","33.135929928384506","14.806258188632487","69.27000000000058","0.2919020715630885","770","135.87000000000216","1000"
"27","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","9","0.10816708229426439","34.855644111058965","18.29226912243829","110.79000000000175","0.3339610797237916","771","204.48000000000462","1000"
"30","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","8","0.09410501523967843","34.31941498622932","18.121421910060334","97.89000000000141","0.32015065913371","766","179.4000000000039","1000"
"31","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","7","0.08707398171238619","34.07282440153779","17.14168125922099","83.46000000000093","0.3050847457627119","760","158.88000000000295","1000"
"25","on","off","0.03","1.2","relative","off","0.6","0","5","false","0.8","0.05","empirical_data","11","0.11692989747852629","35.66838253535105","22.843646575572446","146.37000000000293","0.37727558066541117","771","247.65000000000632","1000"
